SK_ID_CURR,risk_score_prob,score_points,risk_band
137041,0.027144636871981518,603,GREEN
137042,0.06341435161338321,578,YELLOW
137043,0.2346481861207807,534,RED
137044,0.030834672346135874,599,GREEN
137046,0.07725843689737671,572,YELLOW
137047,0.05323452823566412,583,YELLOW
137048,0.3609998532490265,516,RED
137050,0.05188094030179787,584,YELLOW
137053,0.026956011879884133,603,GREEN
137054,0.028685786437119477,602,GREEN
137055,0.023366143201405096,608,GREEN
137056,0.10338072735261274,562,YELLOW
137057,0.019798545545916653,613,GREEN
137058,0.04055131301354636,591,GREEN
137059,0.08667155841643441,568,YELLOW
137060,0.023821923506504077,607,GREEN
137061,0.18122877510305774,544,RED
137062,0.13765197385443423,553,RED
137063,0.0607376076375318,579,YELLOW
137064,0.07625189519143115,572,YELLOW
137065,0.022885031764852105,608,GREEN
137066,0.1571306318055842,548,RED
137067,0.16393754354843934,547,RED
137068,0.09714073223264184,564,YELLOW
137069,0.09429740068030415,565,YELLOW
137070,0.06728523056640666,576,YELLOW
137071,0.19818573242428414,540,RED
137072,0.1343827044752304,554,RED
137073,0.04955233778763177,585,GREEN
137074,0.019862745746684937,612,GREEN
137075,0.03484519647585778,596,GREEN
137076,0.05157858763452097,584,GREEN
137077,0.21657079555928171,537,RED
137078,0.22675416254128025,535,RED
137079,0.0800319979377802,570,YELLOW
137080,0.029560341758779123,601,GREEN
137081,0.03068270376994615,600,GREEN
137082,0.18219271289719155,543,RED
137083,0.05094174434849768,584,GREEN
137084,0.03830806747364383,593,GREEN
137085,0.2704941815590838,529,RED
137086,0.02969093661428126,601,GREEN
137087,0.35830685797122896,517,RED
137088,0.0974346821974832,564,YELLOW
137089,0.05691444466779179,581,YELLOW
137090,0.04909519689507103,586,GREEN
137091,0.03226591302144541,598,GREEN
137092,0.048224945093527496,586,GREEN
137093,0.1532327314825042,549,RED
137094,0.034669741310243925,596,GREEN
137095,0.140132043382208,552,RED
137096,0.027342970462145608,603,GREEN
137097,0.07851126121266583,571,YELLOW
137098,0.09604560672613378,565,YELLOW
137099,0.11489025081092827,559,YELLOW
137100,0.03852002626138587,593,GREEN
137102,0.03553574476461244,595,GREEN
137103,0.01854917335484212,615,GREEN
137104,0.058313049749613335,580,YELLOW
137105,0.05878416018717963,580,YELLOW
137106,0.03904971355923295,592,GREEN
137107,0.026542921789915082,604,GREEN
137108,0.09711288438410025,564,YELLOW
137109,0.10163687666903044,563,YELLOW
137110,0.04425172505587177,589,GREEN
137111,0.02559672941030691,605,GREEN
137112,0.03638983580617654,595,GREEN
137113,0.08672835679043396,568,YELLOW
137114,0.1793649064572601,544,RED
137115,0.03976668544754979,592,GREEN
137116,0.0221326888053719,609,GREEN
137117,0.08804339471491365,567,YELLOW
137118,0.2155536855356091,537,RED
137120,0.07988572732040602,571,YELLOW
137121,0.020481190844386068,612,GREEN
137122,0.024284961521602654,607,GREEN
137123,0.035822790288893944,595,GREEN
137124,0.13396777692080936,554,RED
137125,0.2787590695837142,527,RED
137126,0.3342893372774699,520,RED
137127,0.08678036683018459,568,YELLOW
137128,0.04169248046111617,590,GREEN
137129,0.03893876382969436,593,GREEN
137130,0.04010393731747503,592,GREEN
137131,0.027241765045192275,603,GREEN
137132,0.07345717017280982,573,YELLOW
137133,0.03643196679536333,595,GREEN
137134,0.07723168218175348,572,YELLOW
137135,0.031108679598403074,599,GREEN
137136,0.04908846074292388,586,GREEN
137137,0.06367303184686923,578,YELLOW
137138,0.0497712734738795,585,GREEN
137139,0.2594205166909097,530,RED
137140,0.04679288312114526,587,GREEN
137141,0.050881575927009565,584,GREEN
137143,0.033908232572099906,597,GREEN
137144,0.04296032483630193,590,GREEN
137145,0.17392582547244287,545,RED
137146,0.12073532915695985,557,YELLOW
137147,0.23991754676103172,533,RED
137148,0.27955615920981985,527,RED
137150,0.217555996835809,537,RED
137151,0.04082872876642731,591,GREEN
137152,0.11660255863478813,558,YELLOW
137153,0.06796716309985362,576,YELLOW
137154,0.05880060799889077,580,YELLOW
137155,0.036575015630273315,594,GREEN
137156,0.025418109186952087,605,GREEN
137157,0.028026729927967665,602,GREEN
137158,0.07887952278667011,571,YELLOW
137159,0.07687159852308906,572,YELLOW
137160,0.03337089307687702,597,GREEN
137161,0.035306924105862204,595,GREEN
137162,0.08874996781048272,567,YELLOW
137163,0.051895438092321826,584,YELLOW
137164,0.0830808084602983,569,YELLOW
137165,0.10987446617783246,560,YELLOW
137168,0.07587947954042493,572,YELLOW
137169,0.025491088831515473,605,GREEN
137170,0.10530312570544537,562,YELLOW
137171,0.32323978167484296,521,RED
137172,0.0328041504133261,598,GREEN
137173,0.09766651750988041,564,YELLOW
137174,0.1207595227144972,557,YELLOW
137175,0.07694269440407323,572,YELLOW
137176,0.03503774627010606,596,GREEN
137177,0.03087232975335147,599,GREEN
137178,0.03171794871523907,599,GREEN
137179,0.1777851651953648,544,RED
137180,0.037682215618807906,593,GREEN
137181,0.09783463987918858,564,YELLOW
137182,0.02973661354289917,601,GREEN
137183,0.036712548811777455,594,GREEN
137184,0.022121609656208664,609,GREEN
137185,0.05995509273896345,579,YELLOW
137186,0.045032250495849774,588,GREEN
137187,0.02455115715865631,606,GREEN
137188,0.08277541749061362,569,YELLOW
137189,0.27010379192651507,529,RED
137190,0.05478054583191597,582,YELLOW
137191,0.04462621518989332,588,GREEN
137195,0.034060631922498114,597,GREEN
137196,0.029818193444417707,600,GREEN
137197,0.08986943381244637,567,YELLOW
137198,0.12445625587161661,556,RED
137199,0.04009092740561302,592,GREEN
137200,0.03474129219372945,596,GREEN
137201,0.05084617413433458,584,GREEN
137202,0.09662587868040795,564,YELLOW
137203,0.1248556585329066,556,RED
137205,0.03575675357577313,595,GREEN
137206,0.30934379850316235,523,RED
137207,0.09472757526523219,565,YELLOW
137208,0.039138472863066216,592,GREEN
137209,0.03200745547353916,598,GREEN
137210,0.187853860309352,542,RED
137211,0.07298767677980393,573,YELLOW
137212,0.29571172192150696,525,RED
137213,0.02360014342415716,607,GREEN
137215,0.06280207355926683,578,YELLOW
137216,0.03880358433122134,593,GREEN
137217,0.05140340459613756,584,GREEN
137218,0.052894244590891475,583,YELLOW
137219,0.033960814218405695,597,GREEN
137220,0.11442670883545387,559,YELLOW
137221,0.022726240888468353,609,GREEN
137224,0.17043321436976874,546,RED
137225,0.08263425034039118,569,YELLOW
137226,0.04014234282324362,592,GREEN
137227,0.026087831805825093,604,GREEN
137228,0.04390365592875402,589,GREEN
137229,0.03443559805119329,596,GREEN
137230,0.11080887464244106,560,YELLOW
137231,0.13275417267712158,554,RED
137232,0.021598626299332395,610,GREEN
137233,0.05582682993110888,582,YELLOW
137235,0.08655834387282973,568,YELLOW
137236,0.0381606955295784,593,GREEN
137237,0.10804355443599704,561,YELLOW
137238,0.17364236261106158,545,RED
137239,0.08882557432055226,567,YELLOW
137240,0.07537558597244581,572,YELLOW
137241,0.0348501693619363,596,GREEN
137242,0.08181986177641683,570,YELLOW
137243,0.08695153066028365,568,YELLOW
137244,0.05225190156923539,584,YELLOW
137245,0.070936035368037,574,YELLOW
137246,0.024197909375471494,607,GREEN
137247,0.04150334807957397,591,GREEN
137248,0.24741424655495076,532,RED
137249,0.035288848200586476,595,GREEN
137250,0.024492779332724673,606,GREEN
137251,0.028500836095148405,602,GREEN
137252,0.05484447241143563,582,YELLOW
137253,0.23118015921841104,535,RED
137255,0.018561203835680308,614,GREEN
137256,0.15663549014858288,549,RED
137257,0.03777418659449135,593,GREEN
137258,0.04080133066806501,591,GREEN
137259,0.14530310778220334,551,RED
137260,0.02586463305995398,605,GREEN
137261,0.3017521281996892,524,RED
137262,0.04311664846725267,589,GREEN
137263,0.047420862367766985,587,GREEN
137264,0.10935686927419916,561,YELLOW
137265,0.02665997947607081,604,GREEN
137266,0.05828799979861343,580,YELLOW
137267,0.027161551649099443,603,GREEN
137268,0.07522817737352874,572,YELLOW
137270,0.03171794091293836,599,GREEN
137271,0.028851842362728603,601,GREEN
137272,0.351857639204757,518,RED
137273,0.036353019941754126,595,GREEN
137274,0.02162454620856456,610,GREEN
137275,0.08901488102213181,567,YELLOW
137276,0.02386582052743717,607,GREEN
137277,0.0939167864101147,565,YELLOW
137278,0.030970866079407744,599,GREEN
137279,0.06588326957879238,577,YELLOW
137280,0.034071340537732024,597,GREEN
137281,0.11735072510944163,558,YELLOW
137282,0.06755201675007082,576,YELLOW
137283,0.06772264733855919,576,YELLOW
137288,0.024956618998061772,606,GREEN
137289,0.05092723467517963,584,GREEN
137290,0.027436656194397502,603,GREEN
137291,0.11997193691188451,557,YELLOW
137292,0.05749374992726901,581,YELLOW
137293,0.060878400779270696,579,YELLOW
137294,0.04404231980605384,589,GREEN
137295,0.06729136111108855,576,YELLOW
137296,0.27847971342355654,527,RED
137297,0.029940003578104307,600,GREEN
137298,0.13556614081194412,553,RED
137299,0.04058233364276164,591,GREEN
137301,0.19972606114868452,540,RED
137302,0.26315205152527943,530,RED
137303,0.0343946997969909,596,GREEN
137304,0.060724152216653345,579,YELLOW
137306,0.04977147772875727,585,GREEN
137307,0.06511569377938864,577,YELLOW
137308,0.02997544792031265,600,GREEN
137309,0.027849641573285757,603,GREEN
137310,0.03494394895526844,596,GREEN
137311,0.11091452625059292,560,YELLOW
137312,0.04084051742858578,591,GREEN
137314,0.13046849324286336,555,RED
137315,0.05343249439930075,583,YELLOW
137316,0.06960626907883839,575,YELLOW
137317,0.07824079957372079,571,YELLOW
137318,0.040891266494746156,591,GREEN
137319,0.13848346953663596,553,RED
137320,0.06489241428338555,577,YELLOW
137321,0.02863214815417543,602,GREEN
137322,0.05117727518161311,584,GREEN
137323,0.022364895282855804,609,GREEN
137324,0.026815040724685726,604,GREEN
137325,0.08018116422516294,570,YELLOW
137326,0.04509900667090946,588,GREEN
137327,0.13391116603530845,554,RED
137328,0.04089048685395719,591,GREEN
137329,0.0809716436032575,570,YELLOW
137330,0.020309354253668206,612,GREEN
137331,0.028032490155719417,602,GREEN
137332,0.3584873111183309,517,RED
137333,0.1909083568105912,542,RED
137334,0.029005483686447793,601,GREEN
137335,0.12214456992707518,557,YELLOW
137336,0.05425881242745918,582,YELLOW
137337,0.053136475969079534,583,YELLOW
137338,0.059685847036665116,580,YELLOW
137339,0.024354206862237594,606,GREEN
137340,0.056233668179707284,581,YELLOW
137341,0.022657915990663975,609,GREEN
137342,0.024636374161135045,606,GREEN
137343,0.06605877591945153,576,YELLOW
137345,0.03770952824451179,593,GREEN
137347,0.044648286383604005,588,GREEN
137348,0.02002355427861424,612,GREEN
137349,0.023044518469392903,608,GREEN
137350,0.04766743783925656,586,GREEN
137351,0.022958428653961582,608,GREEN
137352,0.03986584507493945,592,GREEN
137353,0.03309275480752701,597,GREEN
137355,0.030212744473561367,600,GREEN
137358,0.09691622550682992,564,YELLOW
137359,0.03004391920530957,600,GREEN
137360,0.03461426338134297,596,GREEN
137361,0.037978980096837596,593,GREEN
137362,0.059463844749692026,580,YELLOW
137363,0.0559282589940255,582,YELLOW
137365,0.050217574066154604,585,GREEN
137366,0.055517532169943984,582,YELLOW
137367,0.06940914762203997,575,YELLOW
137369,0.07096737592554121,574,YELLOW
137370,0.24044913976463003,533,RED
137371,0.019170158425340426,614,GREEN
137372,0.030920647364795044,599,GREEN
137373,0.03995874802398894,592,GREEN
137374,0.04800386992733072,586,GREEN
137375,0.05387744975998067,583,YELLOW
137376,0.04589936042817323,588,GREEN
137377,0.10771801222004398,561,YELLOW
137378,0.13395713689240613,554,RED
137379,0.05648036280654641,581,YELLOW
137381,0.020721603160720466,611,GREEN
137382,0.06093624118253204,579,YELLOW
137384,0.06625869760964684,576,YELLOW
137385,0.1083613328193962,561,YELLOW
137386,0.07164588234391596,574,YELLOW
137387,0.048753027814903566,586,GREEN
137388,0.02118867481829273,611,GREEN
137389,0.05064012075588244,585,GREEN
137390,0.05469716002667736,582,YELLOW
137391,0.11709951351364405,558,YELLOW
137392,0.05961605648566029,580,YELLOW
137393,0.04706356086291419,587,GREEN
137394,0.05251660547738582,583,YELLOW
137396,0.09280215345581115,566,YELLOW
137397,0.04327659440340158,589,GREEN
137398,0.030931616865881525,599,GREEN
137399,0.03805998381253416,593,GREEN
137400,0.02998615528604507,600,GREEN
137401,0.21495336685958963,537,RED
137402,0.055223213553178996,582,YELLOW
137403,0.049977951990275375,585,GREEN
137404,0.17874574905964555,544,RED
137405,0.2138574119395154,538,RED
137406,0.2314362783898113,535,RED
137407,0.21847519187960612,537,RED
137408,0.03443620201978244,596,GREEN
137409,0.18184306295097047,543,RED
137410,0.03850389780604834,593,GREEN
137411,0.14307406999968253,552,RED
137412,0.04042602845426599,591,GREEN
137413,0.046055853693992656,587,GREEN
137414,0.023853860219595274,607,GREEN
137415,0.09838429955685586,564,YELLOW
137416,0.03455212251169758,596,GREEN
137417,0.12353291422294593,557,RED
137418,0.07615006625140676,572,YELLOW
137419,0.0208089708587317,611,GREEN
137420,0.02307779007582886,608,GREEN
137421,0.30632781380668456,524,RED
137422,0.02038926280070532,612,GREEN
137423,0.03611270655656637,595,GREEN
137424,0.04202942296497824,590,GREEN
137425,0.05156955353228079,584,GREEN
137426,0.08428194198684935,569,YELLOW
137427,0.023182595601225608,608,GREEN
137428,0.16749410669470693,546,RED
137429,0.06508289949148857,577,YELLOW
137430,0.20876306307046127,538,RED
137431,0.036799803231385264,594,GREEN
137434,0.06971157264528162,575,YELLOW
137436,0.09960611601688973,564,YELLOW
137437,0.036322032859120196,595,GREEN
137438,0.1327562493466353,554,RED
137439,0.047569616010426585,586,GREEN
137440,0.027659179263097525,603,GREEN
137441,0.06587260745389208,577,YELLOW
137442,0.0241988841793498,607,GREEN
137443,0.049314569859811544,585,GREEN
137445,0.1263581398495864,556,RED
137446,0.04033886023613641,591,GREEN
137447,0.02293253336170411,608,GREEN
137448,0.03434055406298313,596,GREEN
137449,0.03694956750815711,594,GREEN
137450,0.04248324976666817,590,GREEN
137451,0.023586562131553274,607,GREEN
137452,0.14579310473797963,551,RED
137458,0.034919459243865816,596,GREEN
137459,0.04379019299202495,589,GREEN
137460,0.31246413171103393,523,RED
137461,0.03312817866909626,597,GREEN
137462,0.027922257833373383,602,GREEN
137463,0.028134681290569816,602,GREEN
137464,0.08591445866435156,568,YELLOW
137466,0.02797530053399368,602,GREEN
137467,0.2638754913571674,530,RED
137468,0.1260253710929419,556,RED
137469,0.06292791374961132,578,YELLOW
137470,0.04158248885017344,591,GREEN
137471,0.12396047549341106,556,RED
137472,0.0702505083394031,575,YELLOW
137473,0.13637084196982097,553,RED
137474,0.055270412284998356,582,YELLOW
137475,0.03921919224762147,592,GREEN
137477,0.025864770679772088,605,GREEN
137478,0.04182282702287367,590,GREEN
137479,0.032378165227980156,598,GREEN
137480,0.030262621008638805,600,GREEN
137481,0.26328083919416545,530,RED
137482,0.0481761396880468,586,GREEN
137483,0.029638784030248402,601,GREEN
137484,0.0786460715833568,571,YELLOW
137485,0.026887457502141214,604,GREEN
137486,0.032388714921559536,598,GREEN
137487,0.23472575593786682,534,RED
137488,0.03700103570428186,594,GREEN
137489,0.026809147609080493,604,GREEN
137490,0.032347881934095456,598,GREEN
137491,0.03486984545452029,596,GREEN
137492,0.03408565092768689,596,GREEN
137493,0.03606720352215742,595,GREEN
137494,0.13627751782984732,553,RED
137495,0.03863314254781993,593,GREEN
137496,0.03261951995953052,598,GREEN
137497,0.12402730947270357,556,RED
137498,0.04025604091803437,592,GREEN
137499,0.3111487001234857,523,RED
137500,0.01868182040907628,614,GREEN
137501,0.0628389197388565,578,YELLOW
137502,0.1498371892163146,550,RED
137503,0.08259269077160293,569,YELLOW
137504,0.05044216461482984,585,GREEN
137505,0.030560176112594584,600,GREEN
137506,0.06809959392720961,575,YELLOW
137507,0.07753940662497318,571,YELLOW
137508,0.10209463954201242,563,YELLOW
137509,0.09442413355546782,565,YELLOW
137510,0.04637184776673966,587,GREEN
137511,0.03220062420430527,598,GREEN
137512,0.03131038323165403,599,GREEN
137513,0.03686945399094595,594,GREEN
137514,0.03543837712071283,595,GREEN
137516,0.023488348363766672,608,GREEN
137517,0.05180278700146669,584,YELLOW
137518,0.07120417792536901,574,YELLOW
137519,0.019092147861865694,614,GREEN
137520,0.31174678246670096,523,RED
137521,0.027959854383749563,602,GREEN
137522,0.039232629871983296,592,GREEN
137523,0.11333277803373798,559,YELLOW
137524,0.031026637594648913,599,GREEN
137525,0.04077272307289345,591,GREEN
137526,0.03220136841875095,598,GREEN
137527,0.03505610857612967,596,GREEN
137528,0.023472573267937377,608,GREEN
137529,0.04207113501170428,590,GREEN
137530,0.028018083958285284,602,GREEN
137531,0.05793440710507633,580,YELLOW
137532,0.06428449236170099,577,YELLOW
137533,0.0334173380964817,597,GREEN
137534,0.0392211571108571,592,GREEN
137535,0.06506655447395547,577,YELLOW
137536,0.035504104130602045,595,GREEN
137537,0.29149575762849755,526,RED
137538,0.08003644978373566,570,YELLOW
137539,0.03312687875437122,597,GREEN
137540,0.03484602310668163,596,GREEN
137541,0.15690855965438494,549,RED
137542,0.03724254106726249,594,GREEN
137543,0.07174903357650987,574,YELLOW
137545,0.07968984677215707,571,YELLOW
137546,0.07166473371577976,574,YELLOW
137547,0.24942761739949648,532,RED
137548,0.023056925898340692,608,GREEN
137550,0.08375611599809721,569,YELLOW
137551,0.09300306670637351,566,YELLOW
137552,0.05286147604534891,583,YELLOW
137553,0.025402828061861654,605,GREEN
137554,0.4105391369927927,510,RED
137555,0.043766825360606595,589,GREEN
137556,0.03653500576638611,594,GREEN
137557,0.0716271453550014,574,YELLOW
137558,0.02430435180699464,607,GREEN
137559,0.07682840592358235,572,YELLOW
137561,0.0724421034532658,574,YELLOW
137562,0.03589045638305518,595,GREEN
137563,0.04041693083407628,591,GREEN
137564,0.13687518238993882,553,RED
137565,0.02810121693409516,602,GREEN
137566,0.3924404614949817,513,RED
137567,0.025851560827654788,605,GREEN
137568,0.33455782304848547,520,RED
137569,0.030092928772530458,600,GREEN
137570,0.22210642580282244,536,RED
137571,0.060153090455213845,579,YELLOW
137572,0.023726152348710332,607,GREEN
137573,0.13941217471237324,553,RED
137574,0.032715130889874794,598,GREEN
137575,0.029487740275244652,601,GREEN
137576,0.03658170109498251,594,GREEN
137578,0.06523613304042819,577,YELLOW
137579,0.2669951726963978,529,RED
137580,0.039916915682720565,592,GREEN
137581,0.027081452399907124,603,GREEN
137582,0.04571895515528708,588,GREEN
137583,0.026673258857357086,604,GREEN
137584,0.08320221279209804,569,YELLOW
137585,0.038587328620954646,593,GREEN
137586,0.02607821769684586,604,GREEN
137587,0.025965890995442383,605,GREEN
137588,0.030054605836448256,600,GREEN
137589,0.06703549976110676,576,YELLOW
137593,0.07195272755523507,574,YELLOW
137594,0.07746346649275959,571,YELLOW
137596,0.12105891619738456,557,YELLOW
137597,0.029645400784747783,601,GREEN
137598,0.04164432112844433,590,GREEN
137599,0.01951538112227766,613,GREEN
137600,0.14571408954089496,551,RED
137601,0.047183756154044576,587,GREEN
137602,0.02469042347547827,606,GREEN
137603,0.10191694260272574,563,YELLOW
137604,0.13688313611488506,553,RED
137605,0.03269553873041449,598,GREEN
137606,0.03274840786922187,598,GREEN
137607,0.06253180844421379,578,YELLOW
137608,0.046352590222316664,587,GREEN
137609,0.05401609867059061,583,YELLOW
137610,0.0375219014591911,594,GREEN
137611,0.07771030734836967,571,YELLOW
137612,0.022690597316067488,609,GREEN
137613,0.039609236304449215,592,GREEN
137615,0.08638956507628144,568,YELLOW
137616,0.044477689339179734,589,GREEN
137617,0.09385319305966076,565,YELLOW
137618,0.02112684202898731,611,GREEN
137619,0.10299843196776826,562,YELLOW
137620,0.030542159078680763,600,GREEN
137621,0.2664719040468688,529,RED
137622,0.08510791204248594,569,YELLOW
137623,0.06283273367659428,578,YELLOW
137625,0.02660913623203809,604,GREEN
137626,0.06074623883403872,579,YELLOW
137627,0.026556997406289723,604,GREEN
137628,0.2311570866125528,535,RED
137629,0.04494155222887923,588,GREEN
137630,0.1906026615914281,542,RED
137631,0.035183764089198204,596,GREEN
137632,0.05667650702288044,581,YELLOW
137633,0.03273070259466183,598,GREEN
137634,0.0871267884121103,568,YELLOW
137635,0.02607734745061057,604,GREEN
137636,0.11672958855028899,558,YELLOW
137637,0.021888696604108762,610,GREEN
137638,0.04060654249015795,591,GREEN
137639,0.03912186202276688,592,GREEN
137641,0.12293238688492344,557,YELLOW
137642,0.03268962774635995,598,GREEN
137643,0.08694896921690652,568,YELLOW
137644,0.15104980589203004,550,RED
137645,0.10993649818233059,560,YELLOW
137646,0.13757144567490054,553,RED
137647,0.025540921953743325,605,GREEN
137648,0.03035066188888155,600,GREEN
137649,0.06436571540327059,577,YELLOW
137650,0.04327863504504055,589,GREEN
137652,0.024921766492876442,606,GREEN
137653,0.1320064365624692,554,RED
137654,0.027409404267351306,603,GREEN
137655,0.022610582672771298,609,GREEN
137656,0.025195188744572633,605,GREEN
137659,0.040586567400019966,591,GREEN
137660,0.2957237325500676,525,RED
137661,0.05445875947525155,582,YELLOW
137662,0.15423548173470578,549,RED
137663,0.04898528672289224,586,GREEN
137664,0.024042801858185,607,GREEN
137665,0.22898016098535948,535,RED
137666,0.25440453622382697,531,RED
137667,0.03476870077725504,596,GREEN
137668,0.08940862975367704,567,YELLOW
137669,0.13150473827981896,554,RED
137670,0.06905408046981511,575,YELLOW
137671,0.04538547143001739,588,GREEN
137674,0.11131418807077034,560,YELLOW
137675,0.022328330258182358,609,GREEN
137676,0.06238858977509345,578,YELLOW
137677,0.03164219603011306,599,GREEN
137678,0.027847399398673253,603,GREEN
137679,0.058613807043610876,580,YELLOW
137680,0.06424556609593844,577,YELLOW
137681,0.16126335499775943,548,RED
137682,0.02521710341134292,605,GREEN
137683,0.1393045854586747,553,RED
137684,0.05811734777021261,580,YELLOW
137685,0.07433053400664356,573,YELLOW
137686,0.046971625180625684,587,GREEN
137690,0.04032919637886251,591,GREEN
137691,0.10080087428355089,563,YELLOW
137692,0.11443296465611313,559,YELLOW
137693,0.08665021367291396,568,YELLOW
137694,0.07862736134087858,571,YELLOW
137695,0.24152237091526615,533,RED
137696,0.02537933284564917,605,GREEN
137697,0.03546272424037789,595,GREEN
137698,0.08426619886745901,569,YELLOW
137699,0.04779171655354221,586,GREEN
137701,0.04459753737529188,588,GREEN
137702,0.09443314906501922,565,YELLOW
137703,0.02130214000488785,610,GREEN
137704,0.07454309765074216,573,YELLOW
137705,0.031415037715758376,599,GREEN
137706,0.20317132616458852,539,RED
137707,0.34880567906031024,518,RED
137708,0.06646852861219646,576,YELLOW
137709,0.03768187936926146,593,GREEN
137710,0.21060965780158544,538,RED
137712,0.02533537457678133,605,GREEN
137713,0.0856206746129644,568,YELLOW
137714,0.18800809136630162,542,RED
137716,0.036725594056921385,594,GREEN
137717,0.038562155902069115,593,GREEN
137719,0.06574364009380339,577,YELLOW
137720,0.0629214798459479,578,YELLOW
137723,0.039801266576184456,592,GREEN
137724,0.07669652388329638,572,YELLOW
137725,0.023233297975755057,608,GREEN
137727,0.1587960157951833,548,RED
137728,0.0335125938475683,597,GREEN
137729,0.09217791561007922,566,YELLOW
137730,0.02335342487327058,608,GREEN
137731,0.06689579945577151,576,YELLOW
137732,0.06037948255578354,579,YELLOW
137733,0.13528795998683762,554,RED
137734,0.046721705589655285,587,GREEN
137735,0.026486835973973888,604,GREEN
137736,0.07550160518787775,572,YELLOW
137737,0.042125780684168376,590,GREEN
137738,0.045725827597890116,588,GREEN
137740,0.027880105397992443,602,GREEN
137742,0.036146977962412265,595,GREEN
137744,0.0474457138493581,587,GREEN
137745,0.08591109694799844,568,YELLOW
137746,0.06186657179655107,578,YELLOW
137748,0.062344512157710384,578,YELLOW
137749,0.06547323426588893,577,YELLOW
137750,0.05259083913826784,583,YELLOW
137751,0.1683361648274982,546,RED
137752,0.06589130631649898,577,YELLOW
137753,0.06521859835351689,577,YELLOW
137754,0.02940969108060736,601,GREEN
137755,0.1982923719651106,540,RED
137756,0.03144771039906116,599,GREEN
137757,0.1919149031060041,541,RED
137758,0.04757734563118412,586,GREEN
137759,0.08625333503836836,568,YELLOW
137760,0.05629670600809305,581,YELLOW
137762,0.04895616305910384,586,GREEN
137763,0.04011331468658467,592,GREEN
137764,0.03168546627716922,599,GREEN
137765,0.0733985499220948,573,YELLOW
137766,0.03548386375910852,595,GREEN
137767,0.02421876277991159,607,GREEN
137768,0.020755656755408494,611,GREEN
137769,0.0566846570693999,581,YELLOW
137770,0.02299373040276615,608,GREEN
137771,0.020682634527520182,611,GREEN
137772,0.0611355112115826,579,YELLOW
137773,0.02645466567633274,604,GREEN
137774,0.07120812631926915,574,YELLOW
137775,0.048200807506358745,586,GREEN
137776,0.24982306008147967,532,RED
137777,0.02495597840156105,606,GREEN
137778,0.06967778076253553,575,YELLOW
137779,0.04595517001421339,588,GREEN
137780,0.25464637385439,531,RED
137781,0.03840908572711129,593,GREEN
137782,0.2602572295607015,530,RED
137783,0.09761834766179422,564,YELLOW
137784,0.2423347515837139,533,RED
137785,0.06888130444869063,575,YELLOW
137786,0.0658525304312566,577,YELLOW
137787,0.030446441826856397,600,GREEN
137788,0.02788238456022781,602,GREEN
137789,0.24934819862537855,532,RED
137790,0.03372797531740639,597,GREEN
137791,0.19963633723156438,540,RED
137792,0.0559278364605995,582,YELLOW
137793,0.06701383095688573,576,YELLOW
137794,0.06133369367921185,579,YELLOW
137795,0.09629955786403403,565,YELLOW
137797,0.1023182551891896,563,YELLOW
137798,0.04065603217030177,591,GREEN
137799,0.04720436454517408,587,GREEN
137800,0.07716080288807005,572,YELLOW
137801,0.024033203260919254,607,GREEN
137802,0.0644891315505303,577,YELLOW
137803,0.029518884426946175,601,GREEN
137804,0.031862339043584,599,GREEN
137805,0.15643195617048883,549,RED
137806,0.029884639108684906,600,GREEN
137808,0.28915973250650245,526,RED
137810,0.030526310042707675,600,GREEN
137811,0.12951883016401847,555,RED
137812,0.11058136857829329,560,YELLOW
137813,0.12488292041365155,556,RED
137814,0.08861910678350648,567,YELLOW
137815,0.06564246607175071,577,YELLOW
137816,0.03853944639084018,593,GREEN
137817,0.08619204599084582,568,YELLOW
137818,0.03211882256132624,598,GREEN
137819,0.024657252972366456,606,GREEN
137820,0.03580032508005781,595,GREEN
137821,0.058461939500509125,580,YELLOW
137822,0.2299511185614508,535,RED
137823,0.025043455340800623,606,GREEN
137825,0.051560551985027084,584,GREEN
137826,0.04134697635627662,591,GREEN
137828,0.1471314129979897,551,RED
137829,0.10488510540690521,562,YELLOW
137830,0.23349441129824042,534,RED
137831,0.055289789404126904,582,YELLOW
137832,0.041220132350683045,591,GREEN
137833,0.044750598478078094,588,GREEN
137834,0.050485818113642375,585,GREEN
137835,0.09841572948123663,564,YELLOW
137836,0.1752529079018394,545,RED
137837,0.3753415359194526,515,RED
137838,0.02803584923304349,602,GREEN
137839,0.11337808694813424,559,YELLOW
137840,0.024485275732771605,606,GREEN
137841,0.05863863069539985,580,YELLOW
137842,0.0946537692928741,565,YELLOW
137843,0.04973681983971908,585,GREEN
137844,0.3063639835638886,524,RED
137845,0.07791577778882049,571,YELLOW
137847,0.028433836117210783,602,GREEN
137848,0.04258778478269217,590,GREEN
137849,0.07860299719413762,571,YELLOW
137850,0.03484294523090135,596,GREEN
137851,0.03986828102905549,592,GREEN
137852,0.114100506653607,559,YELLOW
137853,0.11827916459125253,558,YELLOW
137854,0.1121604686650726,560,YELLOW
137855,0.05695196912664603,581,YELLOW
137856,0.02318974256960522,608,GREEN
137857,0.09058632796280204,567,YELLOW
137858,0.025553312220135356,605,GREEN
137859,0.03375641463261462,597,GREEN
137860,0.1632424643091537,547,RED
137861,0.053421959115147626,583,YELLOW
137863,0.027899520219321357,602,GREEN
137864,0.03065550167039423,600,GREEN
